,Date,Predictions
1,1996-01-02,-0.000564354704481757
2,1996-01-03,0.000248991046511036
3,1996-01-04,-0.000691838719908585
4,1996-01-05,-0.000219521504544068
5,1996-01-08,0.000243422128859904
6,1996-01-09,0.00083931888993527
7,1996-01-10,0.00115034207463048
8,1996-01-11,0.00123344524581994
9,1996-01-12,0.00303925853900601
10,1996-01-15,0.00282934609319993
11,1996-01-16,0.001023286596639
12,1996-01-17,0.000126913345254281
13,1996-01-18,0.00125348419959623
14,1996-01-19,-0.000313799469393638
15,1996-01-22,0.000477350538750778
16,1996-01-23,-0.00057984239056097
17,1996-01-24,-0.000984312164357208
18,1996-01-25,-0.000688353706767458
19,1996-01-26,-0.000448868104260745
20,1996-01-29,-0.00067230618929235
21,1996-01-30,0.000765101968466578
22,1996-01-31,-0.00156987660290907
23,1996-02-01,6.83332263448698e-05
24,1996-02-02,-0.00104850638339875
25,1996-02-05,-0.00116095133570557
26,1996-02-06,0.000391899084085356
27,1996-02-07,-0.000316882075457115
28,1996-02-08,-0.000932623401739834
29,1996-02-09,-0.00144276080635184
30,1996-02-12,-0.00098282362467444
31,1996-02-13,3.34851838564802e-07
32,1996-02-14,0.000474910017295648
33,1996-02-15,9.36218017545025e-05
34,1996-02-16,0.00113701744336383
35,1996-02-20,0.00131046611880693
36,1996-02-21,0.00186163823908613
37,1996-02-22,0.00085809523321838
38,1996-02-23,0.00109155624865123
39,1996-02-26,-0.00101663010220607
40,1996-02-27,0.00031012908471799
41,1996-02-28,0.00159204660217757
42,1996-02-29,0.00115306924154176
43,1996-03-01,0.000695593687531181
44,1996-03-04,0.000846196041940988
45,1996-03-05,0.000521176107491013
46,1996-03-06,-0.000212996761157702
47,1996-03-07,-0.00141781182374595
48,1996-03-08,0.000462630529305543
49,1996-03-11,0.00154463136414895
50,1996-03-12,0.00133166187922177
51,1996-03-13,0.00259583630367426
52,1996-03-14,0.00165498224362441
53,1996-03-15,0.00102409152755526
54,1996-03-18,0.000662999520860219
55,1996-03-19,9.65748595143398e-06
56,1996-03-20,0.000169186722026025
57,1996-03-21,-0.00110833336749849
58,1996-03-22,-0.0011215804120479
59,1996-03-25,0.00107366827467061
60,1996-03-26,-0.000185027210390325
61,1996-03-27,2.86199758760888e-05
62,1996-03-28,-0.000374905534199417
63,1996-03-29,4.89597691312863e-05
64,1996-04-01,0.00206591704250874
65,1996-04-02,0.000697841336814607
66,1996-04-03,0.00116759502279632
67,1996-04-04,3.86980957245171e-05
68,1996-04-08,0.000733506005894486
69,1996-04-09,0.000818644162699445
70,1996-04-10,0.00131938722540822
71,1996-04-11,0.00302897994913225
72,1996-04-12,0.00166652267704313
73,1996-04-15,0.00258773926262917
74,1996-04-16,-0.0012410717291986
75,1996-04-17,0.000591517392838257
76,1996-04-18,-0.000234466499937294
77,1996-04-19,-0.000539037967455848
78,1996-04-22,-0.000835972864293237
79,1996-04-23,-0.000611638693045522
80,1996-04-24,0.000605907848958837
81,1996-04-25,-0.000357427603347176
82,1996-04-26,-0.00107378107035428
83,1996-04-29,0.00041479348889403
84,1996-04-30,-3.35626833743202e-05
85,1996-05-01,5.08134940698026e-05
86,1996-05-02,0.000358221990587948
87,1996-05-03,0.00156408544410652
88,1996-05-06,0.00158163746164818
89,1996-05-07,0.001935989395415
90,1996-05-08,0.000299683969689126
91,1996-05-09,-0.000191734909046701
92,1996-05-10,0.00097811134951504
93,1996-05-13,0.000395380571764681
94,1996-05-14,-0.000243580324611731
95,1996-05-15,-0.00126349225838671
96,1996-05-16,-0.00161007818651324
97,1996-05-17,-0.00105105113409428
98,1996-05-20,-0.00217825137369817
99,1996-05-21,-0.00179113113811117
100,1996-05-22,-0.00135397310167616
101,1996-05-23,-0.000772910473043543
102,1996-05-24,5.43500998598013e-05
103,1996-05-28,-0.000317686901231238
104,1996-05-29,0.00141869308821794
105,1996-05-30,-5.68943304375198e-05
106,1996-05-31,0.00241905345816673
107,1996-06-03,0.0023444634747565
108,1996-06-04,0.000709933277992911
109,1996-06-05,0.000794598203859535
110,1996-06-06,0.000904541727100559
111,1996-06-07,0.000583008360780157
112,1996-06-10,0.000254610216721963
113,1996-06-11,0.000712224621769732
114,1996-06-12,0.000313217659780046
115,1996-06-13,0.000924741893460499
116,1996-06-14,0.00120995701605333
117,1996-06-17,0.000115954139318898
118,1996-06-18,0.00123981812991884
119,1996-06-19,0.00122570950631691
120,1996-06-20,0.00157730387572198
121,1996-06-21,0.0010095489178101
122,1996-06-24,-0.000333993178301747
123,1996-06-25,0.00232246058557559
124,1996-06-26,0.00116343382215862
125,1996-06-27,0.000123675671899128
126,1996-06-28,0.000554509634774342
127,1996-07-01,0.000313073514805895
128,1996-07-02,0.00020859201955715
129,1996-07-03,0.000462378672276408
130,1996-07-05,-0.000764004726693543
131,1996-07-08,-0.000536545179705693
132,1996-07-09,-0.000316631367322154
133,1996-07-10,0.00227713091625669
134,1996-07-11,0.00240107478063595
135,1996-07-12,0.00199874715392876
136,1996-07-15,0.00262632594866753
137,1996-07-16,0.00303129130306852
138,1996-07-17,0.00245660060580186
139,1996-07-18,0.00309593373249009
140,1996-07-19,0.00246572773465412
141,1996-07-22,0.000546214541315553
142,1996-07-23,0.00102434154528332
143,1996-07-24,0.0014502613440317
144,1996-07-25,0.000906446997008251
145,1996-07-26,0.00289815966279718
146,1996-07-29,0.0011258255232687
147,1996-07-30,-0.000835532238927086
148,1996-07-31,-0.000585866286411029
149,1996-08-01,4.48409600322178e-06
150,1996-08-02,-0.000549099307972679
151,1996-08-05,-0.00151114735064315
