,Date,Predictions
1,1996-01-02,-0.000669369117488657
2,1996-01-03,0.000401240202766337
3,1996-01-04,0.00161763984577257
4,1996-01-05,-0.00255887975280403
5,1996-01-08,-0.000611286134919262
6,1996-01-09,0.000592445540622504
7,1996-01-10,0.000722943269410536
8,1996-01-11,0.00353371097509946
9,1996-01-12,0.00508510576793662
10,1996-01-15,0.003521502870495
11,1996-01-16,0.00112137240458606
12,1996-01-17,0.000325592224212713
13,1996-01-18,0.00111976546705161
14,1996-01-19,-0.000570258577968694
15,1996-01-22,-0.00124473079516423
16,1996-01-23,-0.00250319179880207
17,1996-01-24,-0.00404815269734225
18,1996-01-25,0.00155931502459327
19,1996-01-26,0.000330054264860932
20,1996-01-29,-0.000497542679482706
21,1996-01-30,0.00285015947783673
22,1996-01-31,-0.00109865152603735
23,1996-02-01,0.000395531729794329
24,1996-02-02,0.00142115269364518
25,1996-02-05,-0.00152044569673057
26,1996-02-06,0.00359494601033146
27,1996-02-07,0.00272798095614078
28,1996-02-08,0.0012804328816162
29,1996-02-09,0.00179572191349761
30,1996-02-12,2.63923262955719e-07
31,1996-02-13,0.00157975796893082
32,1996-02-14,0.000259273398808302
33,1996-02-15,0.00325196026576896
34,1996-02-16,0.00175441292850847
35,1996-02-20,0.000815733084469799
36,1996-02-21,0.000399816823468588
37,1996-02-22,0.00173252982967777
38,1996-02-23,0.00274967840133502
39,1996-02-26,0.0013521655915716
40,1996-02-27,-0.0013433713414189
41,1996-02-28,-0.000391972938943714
42,1996-02-29,0.001929270143216
43,1996-03-01,0.00338480669031117
44,1996-03-04,0.00205600344356467
45,1996-03-05,-0.000897079711153823
46,1996-03-06,0.00100744157120287
47,1996-03-07,-4.37926124004237e-05
48,1996-03-08,0.000759931172057634
49,1996-03-11,-0.00179624158813731
50,1996-03-12,0.00378448154869561
51,1996-03-13,0.00500541539588322
52,1996-03-14,-0.0022293832815419
53,1996-03-15,-0.00108485556263788
54,1996-03-18,-0.00246716557073565
55,1996-03-19,0.00209606080652985
56,1996-03-20,-0.00134542394133157
57,1996-03-21,0.000617221094185336
58,1996-03-22,0.00120357531659337
59,1996-03-25,0.000403174684808731
60,1996-03-26,-0.00208977133855994
61,1996-03-27,-5.48823200696674e-05
62,1996-03-28,0.000361880898244719
63,1996-03-29,0.00236896620479044
64,1996-04-01,0.000997799792137229
65,1996-04-02,-0.00016007742428276
66,1996-04-03,0.00461268801926326
67,1996-04-04,-0.00191758720376448
68,1996-04-08,0.000274935434473206
69,1996-04-09,0.00190650384999755
70,1996-04-10,0.00109468757760646
71,1996-04-11,0.0015001651256162
72,1996-04-12,0.00312780828636093
73,1996-04-15,0.00503538836568879
74,1996-04-16,0.00191199466335872
75,1996-04-17,-5.89632488799327e-05
76,1996-04-18,-0.000824871812121728
77,1996-04-19,-0.000340821786672147
78,1996-04-22,0.00114543677290055
79,1996-04-23,0.00194206166339501
80,1996-04-24,-0.000272553762456532
81,1996-04-25,-0.00134928087225241
82,1996-04-26,0.000849944970312224
83,1996-04-29,-0.00136544736533544
84,1996-04-30,0.00201246471184699
85,1996-05-01,0.0015178594199001
86,1996-05-02,0.00149982754271787
87,1996-05-03,0.000815781987569176
88,1996-05-06,-0.0002548107314663
89,1996-05-07,0.00383583190491227
90,1996-05-08,0.0024932338922374
91,1996-05-09,0.00209633102080559
92,1996-05-10,0.000736403511488741
93,1996-05-13,0.00227946294478051
94,1996-05-14,-0.000470996712673916
95,1996-05-15,0.00116006007839905
96,1996-05-16,-0.00261933041228762
97,1996-05-17,-0.00123770049944576
98,1996-05-20,0.00135438537716049
99,1996-05-21,-0.000542183782902005
100,1996-05-22,-0.000172350198734327
101,1996-05-23,0.00247430246425371
102,1996-05-24,-0.00101732640756478
103,1996-05-28,-0.000424689357745331
104,1996-05-29,0.000909320618206915
105,1996-05-30,0.00137481859653986
106,1996-05-31,4.01556210915689e-05
107,1996-06-03,0.00183038216021602
108,1996-06-04,0.0018476544467914
109,1996-06-05,0.0013859392217889
110,1996-06-06,0.00359674210124168
111,1996-06-07,0.00142510006027531
112,1996-06-10,0.000604286646751019
113,1996-06-11,-0.00105277975572424
114,1996-06-12,0.00170114474824025
115,1996-06-13,0.000457299232759965
116,1996-06-14,0.00202865491666666
117,1996-06-17,0.00148782877494065
118,1996-06-18,0.00240502769723843
119,1996-06-19,0.000158515628847294
120,1996-06-20,0.0022911795825509
121,1996-06-21,0.000922449450811553
122,1996-06-24,0.0026977793621875
123,1996-06-25,0.00235337124879368
124,1996-06-26,0.000881247432788008
125,1996-06-27,0.00016749690707995
126,1996-06-28,0.000357060987841158
127,1996-07-01,0.00148497024892172
128,1996-07-02,0.000971513743287519
129,1996-07-03,-0.00272524809039618
130,1996-07-05,-6.36908492650074e-05
131,1996-07-08,0.00272035370289571
132,1996-07-09,-4.62605362796945e-05
133,1996-07-10,0.00213845597569865
134,1996-07-11,0.00250728231314261
135,1996-07-12,0.00156410443915313
136,1996-07-15,0.00233875069487618
137,1996-07-16,0.000397642410784287
138,1996-07-17,0.00347929163776845
139,1996-07-18,0.00331144879156988
140,1996-07-19,0.00412564219117049
141,1996-07-22,-0.000723356500051557
142,1996-07-23,2.66093679943246e-05
143,1996-07-24,-0.000681133357309702
144,1996-07-25,0.00353140127875347
145,1996-07-26,0.000887385206383153
146,1996-07-29,0.00198247126320129
147,1996-07-30,0.000162272852360849
148,1996-07-31,0.000745510204136116
149,1996-08-01,-0.000194969657181492
150,1996-08-02,-0.000265439269068588
151,1996-08-05,0.000870905515249957
